,time,ecgpoint
3384,2024-04-22 15:52:04.907+02,-7935
3385,2024-04-22 15:52:04.911+02,-10573
3386,2024-04-22 15:52:04.915+02,-11085
3387,2024-04-22 15:52:04.919+02,-12226
3388,2024-04-22 15:52:04.923+02,-14485
3389,2024-04-22 15:52:04.927+02,-12954
3390,2024-04-22 15:52:04.931+02,-102
3391,2024-04-22 15:52:04.935+02,23839
3392,2024-04-22 15:52:04.939+02,48627
3393,2024-04-22 15:52:04.943+02,64638
3394,2024-04-22 15:52:04.947+02,72201
3395,2024-04-22 15:52:04.951+02,79020
3396,2024-04-22 15:52:04.955+02,87130
3397,2024-04-22 15:52:04.959+02,86848
3398,2024-04-22 15:52:04.963+02,67298
3399,2024-04-22 15:52:04.967+02,32241
3400,2024-04-22 15:52:04.971+02,-2046
3401,2024-04-22 15:52:04.975+02,-21378
3402,2024-04-22 15:52:04.979+02,-24312
3403,2024-04-22 15:52:04.983+02,-19969
3404,2024-04-22 15:52:04.987+02,-16767
3405,2024-04-22 15:52:04.991+02,-16999
3406,2024-04-22 15:52:04.995+02,-17812
3407,2024-04-22 15:52:04.999+02,-17597
3408,2024-04-22 15:52:05.003+02,-17249
3409,2024-04-22 15:52:05.007+02,-16874
3410,2024-04-22 15:52:05.011+02,-16477
3411,2024-04-22 15:52:05.015+02,-16058
3412,2024-04-22 15:52:05.019+02,-15623
3413,2024-04-22 15:52:05.023+02,-15227
3414,2024-04-22 15:52:05.027+02,-14857
3415,2024-04-22 15:52:05.031+02,-14543
3416,2024-04-22 15:52:05.035+02,-14252
3417,2024-04-22 15:52:05.039+02,-13986
3418,2024-04-22 15:52:05.043+02,-13690
3419,2024-04-22 15:52:05.047+02,-13352
3420,2024-04-22 15:52:05.051+02,-12988
3421,2024-04-22 15:52:05.055+02,-12642
3422,2024-04-22 15:52:05.059+02,-12340
3423,2024-04-22 15:52:05.063+02,-12071
3424,2024-04-22 15:52:05.067+02,-11811
3425,2024-04-22 15:52:05.071+02,-11542
3426,2024-04-22 15:52:05.075+02,-11254
3427,2024-04-22 15:52:05.079+02,-10939
3428,2024-04-22 15:52:05.083+02,-10624
3429,2024-04-22 15:52:05.087+02,-10299
3430,2024-04-22 15:52:05.091+02,-10003
3431,2024-04-22 15:52:05.095+02,-9760
3432,2024-04-22 15:52:05.099+02,-9553
3433,2024-04-22 15:52:05.103+02,-9340
3434,2024-04-22 15:52:05.107+02,-9082
3435,2024-04-22 15:52:05.111+02,-8771
3436,2024-04-22 15:52:05.115+02,-8446
3437,2024-04-22 15:52:05.119+02,-8159
3438,2024-04-22 15:52:05.123+02,-7937
3439,2024-04-22 15:52:05.127+02,-7781
3440,2024-04-22 15:52:05.131+02,-7631
3441,2024-04-22 15:52:05.135+02,-7446
3442,2024-04-22 15:52:05.139+02,-7222
3443,2024-04-22 15:52:05.143+02,-6931
3444,2024-04-22 15:52:05.147+02,-6679
3445,2024-04-22 15:52:05.151+02,-6377
3446,2024-04-22 15:52:05.155+02,-6210
3447,2024-04-22 15:52:05.159+02,-5817
3448,2024-04-22 15:52:05.163+02,-4609
3449,2024-04-22 15:52:05.167+02,-3970
3450,2024-04-22 15:52:05.171+02,-7368
3451,2024-04-22 15:52:05.175+02,-11652
3452,2024-04-22 15:52:05.179+02,-5328
3453,2024-04-22 15:52:05.183+02,15801
3454,2024-04-22 15:52:05.187+02,40957
3455,2024-04-22 15:52:05.191+02,49332
3456,2024-04-22 15:52:05.195+02,32692
3457,2024-04-22 15:52:05.199+02,6830
3458,2024-04-22 15:52:05.203+02,-3665
3459,2024-04-22 15:52:05.207+02,13538
3460,2024-04-22 15:52:05.211+02,49037
3461,2024-04-22 15:52:05.215+02,79591
3462,2024-04-22 15:52:05.219+02,94843
3463,2024-04-22 15:52:05.223+02,105312
3464,2024-04-22 15:52:05.227+02,112478
3465,2024-04-22 15:52:05.231+02,106773
3466,2024-04-22 15:52:05.235+02,80466
3467,2024-04-22 15:52:05.239+02,38926
3468,2024-04-22 15:52:05.243+02,1392
3469,2024-04-22 15:52:05.247+02,-17479
3470,2024-04-22 15:52:05.251+02,-18876
3471,2024-04-22 15:52:05.255+02,-14215
3472,2024-04-22 15:52:05.259+02,-14163
3473,2024-04-22 15:52:05.263+02,-19037
3474,2024-04-22 15:52:05.267+02,-20524
3475,2024-04-22 15:52:05.271+02,-18847
3476,2024-04-22 15:52:05.275+02,-18265
3477,2024-04-22 15:52:05.279+02,-18244
3478,2024-04-22 15:52:05.283+02,-17951
3479,2024-04-22 15:52:05.287+02,-17563
3480,2024-04-22 15:52:05.291+02,-17214
3481,2024-04-22 15:52:05.295+02,-16852
3482,2024-04-22 15:52:05.299+02,-16545
3483,2024-04-22 15:52:05.303+02,-16272
3484,2024-04-22 15:52:05.307+02,-16014
3485,2024-04-22 15:52:05.311+02,-15734
3486,2024-04-22 15:52:05.315+02,-15425
3487,2024-04-22 15:52:05.319+02,-15115
3488,2024-04-22 15:52:05.323+02,-14819
3489,2024-04-22 15:52:05.327+02,-14549
3490,2024-04-22 15:52:05.331+02,-14294
3491,2024-04-22 15:52:05.335+02,-14011
3492,2024-04-22 15:52:05.339+02,-13706
3493,2024-04-22 15:52:05.343+02,-13452
3494,2024-04-22 15:52:05.347+02,-13296
3495,2024-04-22 15:52:05.351+02,-13241
3496,2024-04-22 15:52:05.355+02,-13200
3497,2024-04-22 15:52:05.359+02,-13027
3498,2024-04-22 15:52:05.363+02,-12674
3499,2024-04-22 15:52:05.367+02,-12237
3500,2024-04-22 15:52:05.371+02,-11839
3501,2024-04-22 15:52:05.375+02,-11537
3502,2024-04-22 15:52:05.379+02,-11270
3503,2024-04-22 15:52:05.383+02,-10988
3504,2024-04-22 15:52:05.387+02,-10700
3505,2024-04-22 15:52:05.391+02,-10432
3506,2024-04-22 15:52:05.395+02,-10206
3507,2024-04-22 15:52:05.399+02,-10019
3508,2024-04-22 15:52:05.403+02,-9834
3509,2024-04-22 15:52:05.407+02,-9647
3510,2024-04-22 15:52:05.411+02,-9454
3511,2024-04-22 15:52:05.415+02,-9251
3512,2024-04-22 15:52:05.419+02,-9036
3513,2024-04-22 15:52:05.423+02,-8799
3514,2024-04-22 15:52:05.427+02,-8575
3515,2024-04-22 15:52:05.431+02,-8387
3516,2024-04-22 15:52:05.435+02,-8189
3517,2024-04-22 15:52:05.439+02,-8008
3518,2024-04-22 15:52:05.443+02,-7783
3519,2024-04-22 15:52:05.447+02,-7561
3520,2024-04-22 15:52:05.451+02,-7357
3521,2024-04-22 15:52:05.455+02,-7217
3522,2024-04-22 15:52:05.459+02,-7176
3523,2024-04-22 15:52:05.463+02,-7077
3524,2024-04-22 15:52:05.467+02,-6475
3525,2024-04-22 15:52:05.471+02,-4759
3526,2024-04-22 15:52:05.475+02,-6705
3527,2024-04-22 15:52:05.479+02,-11698
3528,2024-04-22 15:52:05.483+02,-8457
3529,2024-04-22 15:52:05.487+02,5144
3530,2024-04-22 15:52:05.491+02,22914
3531,2024-04-22 15:52:05.495+02,34799
3532,2024-04-22 15:52:05.499+02,32288
3533,2024-04-22 15:52:05.503+02,20084
3534,2024-04-22 15:52:05.507+02,7660
3535,2024-04-22 15:52:05.511+02,-474
3536,2024-04-22 15:52:05.515+02,-3758
3537,2024-04-22 15:52:05.519+02,-6519
3538,2024-04-22 15:52:05.523+02,-9594
3539,2024-04-22 15:52:05.527+02,-8306
3540,2024-04-22 15:52:05.531+02,-6674
3541,2024-04-22 15:52:05.535+02,-7156
3542,2024-04-22 15:52:05.539+02,-7082
3543,2024-04-22 15:52:05.543+02,-7046
3544,2024-04-22 15:52:05.547+02,-7001
3545,2024-04-22 15:52:05.551+02,-6852
3546,2024-04-22 15:52:05.555+02,-6537
3547,2024-04-22 15:52:05.559+02,-6145
3548,2024-04-22 15:52:05.563+02,-5964
3549,2024-04-22 15:52:05.567+02,-5970
3550,2024-04-22 15:52:05.571+02,-6095
3551,2024-04-22 15:52:05.575+02,-6053
3552,2024-04-22 15:52:05.579+02,-5818
3553,2024-04-22 15:52:05.583+02,-5449
3554,2024-04-22 15:52:05.587+02,-5160
3555,2024-04-22 15:52:05.591+02,-4984
3556,2024-04-22 15:52:05.595+02,-4986
3557,2024-04-22 15:52:05.599+02,-5102
3558,2024-04-22 15:52:05.603+02,-4955
3559,2024-04-22 15:52:05.607+02,-4699
3560,2024-04-22 15:52:05.611+02,-4239
3561,2024-04-22 15:52:05.615+02,-3773
3562,2024-04-22 15:52:05.619+02,-3502
3563,2024-04-22 15:52:05.623+02,-3637
3564,2024-04-22 15:52:05.627+02,-3563
3565,2024-04-22 15:52:05.631+02,-2208
3566,2024-04-22 15:52:05.635+02,244
3567,2024-04-22 15:52:05.639+02,2295
3568,2024-04-22 15:52:05.643+02,2411
3569,2024-04-22 15:52:05.647+02,674
3570,2024-04-22 15:52:05.651+02,-2910
3571,2024-04-22 15:52:05.655+02,-5345
3572,2024-04-22 15:52:05.659+02,-3747
3573,2024-04-22 15:52:05.663+02,850
3574,2024-04-22 15:52:05.667+02,4862
3575,2024-04-22 15:52:05.671+02,5456
3576,2024-04-22 15:52:05.675+02,4873
3577,2024-04-22 15:52:05.679+02,5165
3578,2024-04-22 15:52:05.683+02,1811
3579,2024-04-22 15:52:05.687+02,-5604
3580,2024-04-22 15:52:05.691+02,-3583
3581,2024-04-22 15:52:05.695+02,18492
3582,2024-04-22 15:52:05.699+02,53567
3583,2024-04-22 15:52:05.703+02,78397
3584,2024-04-22 15:52:05.707+02,69956
3585,2024-04-22 15:52:05.711+02,33049
3586,2024-04-22 15:52:05.715+02,642
3587,2024-04-22 15:52:05.719+02,-4876
3588,2024-04-22 15:52:05.723+02,11423
3589,2024-04-22 15:52:05.727+02,31613
3590,2024-04-22 15:52:05.731+02,45098
3591,2024-04-22 15:52:05.735+02,59896
3592,2024-04-22 15:52:05.739+02,79003
3593,2024-04-22 15:52:05.743+02,95523
3594,2024-04-22 15:52:05.747+02,107538
3595,2024-04-22 15:52:05.751+02,108805
3596,2024-04-22 15:52:05.755+02,98548
3597,2024-04-22 15:52:05.759+02,85830
3598,2024-04-22 15:52:05.763+02,76095
3599,2024-04-22 15:52:05.767+02,74327
3600,2024-04-22 15:52:05.771+02,80112
3601,2024-04-22 15:52:05.775+02,91107
3602,2024-04-22 15:52:05.779+02,101288
3603,2024-04-22 15:52:05.783+02,101367
3604,2024-04-22 15:52:05.787+02,87070
3605,2024-04-22 15:52:05.791+02,55444
3606,2024-04-22 15:52:05.795+02,17476
3607,2024-04-22 15:52:05.799+02,-4904
3608,2024-04-22 15:52:05.803+02,-3545
3609,2024-04-22 15:52:05.807+02,7132
3610,2024-04-22 15:52:05.811+02,8291
3611,2024-04-22 15:52:05.815+02,-7757
3612,2024-04-22 15:52:05.819+02,-25938
3613,2024-04-22 15:52:05.823+02,-28267
3614,2024-04-22 15:52:05.827+02,-16174
3615,2024-04-22 15:52:05.831+02,-2039
3616,2024-04-22 15:52:05.835+02,-734
3617,2024-04-22 15:52:05.839+02,-11155
3618,2024-04-22 15:52:05.843+02,-25411
3619,2024-04-22 15:52:05.847+02,-34145
3620,2024-04-22 15:52:05.851+02,-31436
3621,2024-04-22 15:52:05.855+02,-17885
3622,2024-04-22 15:52:05.859+02,3011
3623,2024-04-22 15:52:05.863+02,22586
3624,2024-04-22 15:52:05.867+02,41676
3625,2024-04-22 15:52:05.871+02,63803
3626,2024-04-22 15:52:05.875+02,81243
3627,2024-04-22 15:52:05.879+02,84771
3628,2024-04-22 15:52:05.883+02,73126
3629,2024-04-22 15:52:05.887+02,53924
3630,2024-04-22 15:52:05.891+02,44274
3631,2024-04-22 15:52:05.895+02,52099
3632,2024-04-22 15:52:05.899+02,67206
3633,2024-04-22 15:52:05.903+02,79709
3634,2024-04-22 15:52:05.907+02,84505
3635,2024-04-22 15:52:05.911+02,81621
3636,2024-04-22 15:52:05.915+02,75945
3637,2024-04-22 15:52:05.919+02,66057
3638,2024-04-22 15:52:05.923+02,49089
3639,2024-04-22 15:52:05.927+02,28832
3640,2024-04-22 15:52:05.931+02,12096
3641,2024-04-22 15:52:05.935+02,7091
3642,2024-04-22 15:52:05.939+02,18693
3643,2024-04-22 15:52:05.943+02,42148
3644,2024-04-22 15:52:05.947+02,66205
3645,2024-04-22 15:52:05.951+02,79109
3646,2024-04-22 15:52:05.955+02,77905
3647,2024-04-22 15:52:05.959+02,71201
3648,2024-04-22 15:52:05.963+02,67372
3649,2024-04-22 15:52:05.967+02,68326
3650,2024-04-22 15:52:05.971+02,70687
3651,2024-04-22 15:52:05.975+02,71630
3652,2024-04-22 15:52:05.979+02,71167
3653,2024-04-22 15:52:05.983+02,69580
3654,2024-04-22 15:52:05.987+02,68267
3655,2024-04-22 15:52:05.991+02,67596
3656,2024-04-22 15:52:05.995+02,66777
3657,2024-04-22 15:52:05.999+02,65899
3658,2024-04-22 15:52:06.003+02,65079
3659,2024-04-22 15:52:06.007+02,64184
3660,2024-04-22 15:52:06.011+02,63442
3661,2024-04-22 15:52:06.015+02,62282
3662,2024-04-22 15:52:06.019+02,60594
3663,2024-04-22 15:52:06.023+02,60519
3664,2024-04-22 15:52:06.027+02,62662
3665,2024-04-22 15:52:06.031+02,61538
3666,2024-04-22 15:52:06.035+02,51830
3667,2024-04-22 15:52:06.039+02,37688
3668,2024-04-22 15:52:06.043+02,22962
3669,2024-04-22 15:52:06.047+02,8612
3670,2024-04-22 15:52:06.051+02,-7336
3671,2024-04-22 15:52:06.055+02,-27153
3672,2024-04-22 15:52:06.059+02,-45080
3673,2024-04-22 15:52:06.063+02,-57215
3674,2024-04-22 15:52:06.067+02,-64433
3675,2024-04-22 15:52:06.071+02,-69691
3676,2024-04-22 15:52:06.075+02,-76957
3677,2024-04-22 15:52:06.079+02,-84289
3678,2024-04-22 15:52:06.083+02,-86642
3679,2024-04-22 15:52:06.087+02,-86424
3680,2024-04-22 15:52:06.091+02,-87940
3681,2024-04-22 15:52:06.095+02,-89910
3682,2024-04-22 15:52:06.099+02,-88477
3683,2024-04-22 15:52:06.103+02,-81871
3684,2024-04-22 15:52:06.107+02,-74470
3685,2024-04-22 15:52:06.111+02,-71336
3686,2024-04-22 15:52:06.115+02,-73233
3687,2024-04-22 15:52:06.119+02,-78148
3688,2024-04-22 15:52:06.123+02,-81697
3689,2024-04-22 15:52:06.127+02,-82008
3690,2024-04-22 15:52:06.131+02,-79690
3691,2024-04-22 15:52:06.135+02,-77258
3692,2024-04-22 15:52:06.139+02,-76538
3693,2024-04-22 15:52:06.143+02,-75415
3694,2024-04-22 15:52:06.147+02,-73813
3695,2024-04-22 15:52:06.151+02,-72290
3696,2024-04-22 15:52:06.155+02,-71175
3697,2024-04-22 15:52:06.159+02,-70375
3698,2024-04-22 15:52:06.163+02,-69041
3699,2024-04-22 15:52:06.167+02,-67072
3700,2024-04-22 15:52:06.171+02,-64772
3701,2024-04-22 15:52:06.175+02,-63149
3702,2024-04-22 15:52:06.179+02,-62676
3703,2024-04-22 15:52:06.183+02,-62742
3704,2024-04-22 15:52:06.187+02,-62518
3705,2024-04-22 15:52:06.191+02,-61600
3706,2024-04-22 15:52:06.195+02,-60182
3707,2024-04-22 15:52:06.199+02,-58876
3708,2024-04-22 15:52:06.203+02,-57686
3709,2024-04-22 15:52:06.207+02,-56437
3710,2024-04-22 15:52:06.211+02,-55225
3711,2024-04-22 15:52:06.215+02,-54235
3712,2024-04-22 15:52:06.219+02,-54241
3713,2024-04-22 15:52:06.223+02,-54552
3714,2024-04-22 15:52:06.227+02,-52289
3715,2024-04-22 15:52:06.231+02,-46404
3716,2024-04-22 15:52:06.235+02,-39079
3717,2024-04-22 15:52:06.239+02,-35207
3718,2024-04-22 15:52:06.243+02,-38381
3719,2024-04-22 15:52:06.247+02,-44375
3720,2024-04-22 15:52:06.251+02,-45246
3721,2024-04-22 15:52:06.255+02,-37011
3722,2024-04-22 15:52:06.259+02,-23298
3723,2024-04-22 15:52:06.263+02,-13422
3724,2024-04-22 15:52:06.267+02,-10623
3725,2024-04-22 15:52:06.271+02,-8715
3726,2024-04-22 15:52:06.275+02,-4758
3727,2024-04-22 15:52:06.279+02,-698
3728,2024-04-22 15:52:06.283+02,317
3729,2024-04-22 15:52:06.287+02,-5151
3730,2024-04-22 15:52:06.291+02,-11803
3731,2024-04-22 15:52:06.295+02,-14477
3732,2024-04-22 15:52:06.299+02,-12721
3733,2024-04-22 15:52:06.303+02,-5453
3734,2024-04-22 15:52:06.307+02,2097
3735,2024-04-22 15:52:06.311+02,5482
3736,2024-04-22 15:52:06.315+02,4956
3737,2024-04-22 15:52:06.319+02,3271
3738,2024-04-22 15:52:06.323+02,6260
3739,2024-04-22 15:52:06.327+02,18898
3740,2024-04-22 15:52:06.331+02,33337
3741,2024-04-22 15:52:06.335+02,33292
3742,2024-04-22 15:52:06.339+02,18737
3743,2024-04-22 15:52:06.343+02,3918
3744,2024-04-22 15:52:06.347+02,-66
3745,2024-04-22 15:52:06.351+02,7623
3746,2024-04-22 15:52:06.355+02,18625
3747,2024-04-22 15:52:06.359+02,24938
3748,2024-04-22 15:52:06.363+02,31959
3749,2024-04-22 15:52:06.367+02,44472
3750,2024-04-22 15:52:06.371+02,56812
3751,2024-04-22 15:52:06.375+02,64315
3752,2024-04-22 15:52:06.379+02,57903
3753,2024-04-22 15:52:06.383+02,39326
3754,2024-04-22 15:52:06.387+02,19615
3755,2024-04-22 15:52:06.391+02,776
3756,2024-04-22 15:52:06.395+02,-12062
3757,2024-04-22 15:52:06.399+02,-15552
3758,2024-04-22 15:52:06.403+02,-14871
3759,2024-04-22 15:52:06.407+02,-13573
3760,2024-04-22 15:52:06.411+02,-13793
3761,2024-04-22 15:52:06.415+02,-19069
3762,2024-04-22 15:52:06.419+02,-26598
3763,2024-04-22 15:52:06.423+02,-33319
3764,2024-04-22 15:52:06.427+02,-38756
3765,2024-04-22 15:52:06.431+02,-40487
3766,2024-04-22 15:52:06.435+02,-39668
3767,2024-04-22 15:52:06.439+02,-38903
3768,2024-04-22 15:52:06.443+02,-39297
3769,2024-04-22 15:52:06.447+02,-39788
3770,2024-04-22 15:52:06.451+02,-39583
3771,2024-04-22 15:52:06.455+02,-39242
3772,2024-04-22 15:52:06.459+02,-38914
3773,2024-04-22 15:52:06.463+02,-38630
3774,2024-04-22 15:52:06.467+02,-38023
3775,2024-04-22 15:52:06.471+02,-37481
3776,2024-04-22 15:52:06.475+02,-37551
3777,2024-04-22 15:52:06.479+02,-37697
3778,2024-04-22 15:52:06.483+02,-37140
3779,2024-04-22 15:52:06.487+02,-36210
3780,2024-04-22 15:52:06.491+02,-35953
3781,2024-04-22 15:52:06.495+02,-37004
3782,2024-04-22 15:52:06.499+02,-38889
3783,2024-04-22 15:52:06.503+02,-39892
3784,2024-04-22 15:52:06.507+02,-39791
3785,2024-04-22 15:52:06.511+02,-39043
3786,2024-04-22 15:52:06.515+02,-37644
3787,2024-04-22 15:52:06.519+02,-35469
3788,2024-04-22 15:52:06.523+02,-32304
3789,2024-04-22 15:52:06.527+02,-30188
3790,2024-04-22 15:52:06.531+02,-30310
3791,2024-04-22 15:52:06.535+02,-30587
3792,2024-04-22 15:52:06.539+02,-28281
3793,2024-04-22 15:52:06.543+02,-22523
3794,2024-04-22 15:52:06.547+02,-14917
3795,2024-04-22 15:52:06.551+02,-8739
3796,2024-04-22 15:52:06.555+02,-5890
3797,2024-04-22 15:52:06.559+02,-5999
3798,2024-04-22 15:52:06.563+02,-8293
3799,2024-04-22 15:52:06.567+02,-10030
3800,2024-04-22 15:52:06.571+02,-9016
3801,2024-04-22 15:52:06.575+02,-6407
3802,2024-04-22 15:52:06.579+02,-5944
3803,2024-04-22 15:52:06.583+02,-10758
3804,2024-04-22 15:52:06.587+02,-18772
3805,2024-04-22 15:52:06.591+02,-24082
3806,2024-04-22 15:52:06.595+02,-22693
3807,2024-04-22 15:52:06.599+02,-16440
3808,2024-04-22 15:52:06.603+02,-9830
3809,2024-04-22 15:52:06.607+02,-5668
3810,2024-04-22 15:52:06.611+02,-3579
3811,2024-04-22 15:52:06.615+02,-2111
3812,2024-04-22 15:52:06.619+02,-1904
3813,2024-04-22 15:52:06.623+02,-2249
3814,2024-04-22 15:52:06.627+02,-1244
3815,2024-04-22 15:52:06.631+02,187
3816,2024-04-22 15:52:06.635+02,-1017
3817,2024-04-22 15:52:06.639+02,-6952
3818,2024-04-22 15:52:06.643+02,-16045
3819,2024-04-22 15:52:06.647+02,-23766
3820,2024-04-22 15:52:06.651+02,-26831
3821,2024-04-22 15:52:06.655+02,-25751
3822,2024-04-22 15:52:06.659+02,-23319
3823,2024-04-22 15:52:06.663+02,-22168
3824,2024-04-22 15:52:06.667+02,-22152
3825,2024-04-22 15:52:06.671+02,-22045
3826,2024-04-22 15:52:06.675+02,-21950
3827,2024-04-22 15:52:06.679+02,-21678
3828,2024-04-22 15:52:06.683+02,-21063
3829,2024-04-22 15:52:06.687+02,-20273
3830,2024-04-22 15:52:06.691+02,-19516
3831,2024-04-22 15:52:06.695+02,-18970
3832,2024-04-22 15:52:06.699+02,-18625
3833,2024-04-22 15:52:06.703+02,-18413
3834,2024-04-22 15:52:06.707+02,-18142
3835,2024-04-22 15:52:06.711+02,-17634
3836,2024-04-22 15:52:06.715+02,-16954
3837,2024-04-22 15:52:06.719+02,-16299
3838,2024-04-22 15:52:06.723+02,-15829
3839,2024-04-22 15:52:06.727+02,-15497
3840,2024-04-22 15:52:06.731+02,-15250
3841,2024-04-22 15:52:06.735+02,-14880
3842,2024-04-22 15:52:06.739+02,-14455
3843,2024-04-22 15:52:06.743+02,-14189
3844,2024-04-22 15:52:06.747+02,-13677
3845,2024-04-22 15:52:06.751+02,-12818
3846,2024-04-22 15:52:06.755+02,-11853
3847,2024-04-22 15:52:06.759+02,-11239
3848,2024-04-22 15:52:06.763+02,-11293
3849,2024-04-22 15:52:06.767+02,-11607
3850,2024-04-22 15:52:06.771+02,-11530
3851,2024-04-22 15:52:06.775+02,-10960
3852,2024-04-22 15:52:06.779+02,-10254
3853,2024-04-22 15:52:06.783+02,-9909
3854,2024-04-22 15:52:06.787+02,-10105
3855,2024-04-22 15:52:06.791+02,-10202
3856,2024-04-22 15:52:06.795+02,-9854
3857,2024-04-22 15:52:06.799+02,-9191
3858,2024-04-22 15:52:06.803+02,-8465
3859,2024-04-22 15:52:06.807+02,-7966
3860,2024-04-22 15:52:06.811+02,-7765
3861,2024-04-22 15:52:06.815+02,-7791
3862,2024-04-22 15:52:06.819+02,-7865
3863,2024-04-22 15:52:06.823+02,-7743
3864,2024-04-22 15:52:06.827+02,-7263
3865,2024-04-22 15:52:06.831+02,-6599
3866,2024-04-22 15:52:06.835+02,-6071
3867,2024-04-22 15:52:06.839+02,-5863
3868,2024-04-22 15:52:06.843+02,-5942
3869,2024-04-22 15:52:06.847+02,-6015
3870,2024-04-22 15:52:06.851+02,-5817
3871,2024-04-22 15:52:06.855+02,-5392
3872,2024-04-22 15:52:06.859+02,-4899
3873,2024-04-22 15:52:06.863+02,-4493
3874,2024-04-22 15:52:06.867+02,-4210
3875,2024-04-22 15:52:06.871+02,-4023
3876,2024-04-22 15:52:06.875+02,-3921
3877,2024-04-22 15:52:06.879+02,-3808
3878,2024-04-22 15:52:06.883+02,-3799
3879,2024-04-22 15:52:06.887+02,-3642
3880,2024-04-22 15:52:06.891+02,-2782
3881,2024-04-22 15:52:06.895+02,-1384
3882,2024-04-22 15:52:06.899+02,-151
3883,2024-04-22 15:52:06.903+02,24
3884,2024-04-22 15:52:06.907+02,-1079
3885,2024-04-22 15:52:06.911+02,-2402
3886,2024-04-22 15:52:06.915+02,-2714
3887,2024-04-22 15:52:06.919+02,-1789
3888,2024-04-22 15:52:06.923+02,-356
3889,2024-04-22 15:52:06.927+02,465
3890,2024-04-22 15:52:06.931+02,404
3891,2024-04-22 15:52:06.935+02,-80
3892,2024-04-22 15:52:06.939+02,-718
3893,2024-04-22 15:52:06.943+02,-1061
3894,2024-04-22 15:52:06.947+02,-919
3895,2024-04-22 15:52:06.951+02,-481
3896,2024-04-22 15:52:06.955+02,-64
3897,2024-04-22 15:52:06.959+02,31
3898,2024-04-22 15:52:06.963+02,-212
3899,2024-04-22 15:52:06.967+02,-462
3900,2024-04-22 15:52:06.971+02,-463
3901,2024-04-22 15:52:06.975+02,-227
3902,2024-04-22 15:52:06.979+02,9
3903,2024-04-22 15:52:06.983+02,120
3904,2024-04-22 15:52:06.987+02,203
3905,2024-04-22 15:52:06.991+02,277
3906,2024-04-22 15:52:06.995+02,355
3907,2024-04-22 15:52:06.999+02,500
3908,2024-04-22 15:52:07.003+02,699
3909,2024-04-22 15:52:07.007+02,923
3910,2024-04-22 15:52:07.011+02,1101
3911,2024-04-22 15:52:07.015+02,1149
3912,2024-04-22 15:52:07.019+02,1104
3913,2024-04-22 15:52:07.023+02,1103
3914,2024-04-22 15:52:07.027+02,1238
3915,2024-04-22 15:52:07.031+02,1465
3916,2024-04-22 15:52:07.035+02,1680
3917,2024-04-22 15:52:07.039+02,1786
3918,2024-04-22 15:52:07.043+02,1791
3919,2024-04-22 15:52:07.047+02,1788
3920,2024-04-22 15:52:07.051+02,1819
3921,2024-04-22 15:52:07.055+02,1903
3922,2024-04-22 15:52:07.059+02,2045
3923,2024-04-22 15:52:07.063+02,2184
3924,2024-04-22 15:52:07.067+02,2296
3925,2024-04-22 15:52:07.071+02,2369
3926,2024-04-22 15:52:07.075+02,2460
3927,2024-04-22 15:52:07.079+02,2586
3928,2024-04-22 15:52:07.083+02,2736
3929,2024-04-22 15:52:07.087+02,2777
3930,2024-04-22 15:52:07.091+02,2797
3931,2024-04-22 15:52:07.095+02,2771
3932,2024-04-22 15:52:07.099+02,2519
3933,2024-04-22 15:52:07.103+02,2527
3934,2024-04-22 15:52:07.107+02,2925
3935,2024-04-22 15:52:07.111+02,3605
3936,2024-04-22 15:52:07.115+02,4317
3937,2024-04-22 15:52:07.119+02,4501
3938,2024-04-22 15:52:07.123+02,4035
3939,2024-04-22 15:52:07.127+02,3288
3940,2024-04-22 15:52:07.131+02,2641
3941,2024-04-22 15:52:07.135+02,2033
3942,2024-04-22 15:52:07.139+02,1679
3943,2024-04-22 15:52:07.143+02,1803
3944,2024-04-22 15:52:07.147+02,2585
3945,2024-04-22 15:52:07.151+02,3551
3946,2024-04-22 15:52:07.155+02,3823
3947,2024-04-22 15:52:07.159+02,3316
3948,2024-04-22 15:52:07.163+02,2481
3949,2024-04-22 15:52:07.167+02,1989
3950,2024-04-22 15:52:07.171+02,2017
3951,2024-04-22 15:52:07.175+02,2291
3952,2024-04-22 15:52:07.179+02,2219
3953,2024-04-22 15:52:07.183+02,1945
3954,2024-04-22 15:52:07.187+02,1863
3955,2024-04-22 15:52:07.191+02,1836
3956,2024-04-22 15:52:07.195+02,1856
3957,2024-04-22 15:52:07.199+02,1739
3958,2024-04-22 15:52:07.203+02,1571
3959,2024-04-22 15:52:07.207+02,1374
3960,2024-04-22 15:52:07.211+02,1313
3961,2024-04-22 15:52:07.215+02,1378
3962,2024-04-22 15:52:07.219+02,1299
3963,2024-04-22 15:52:07.223+02,996
3964,2024-04-22 15:52:07.227+02,233
3965,2024-04-22 15:52:07.231+02,398
3966,2024-04-22 15:52:07.235+02,2972
3967,2024-04-22 15:52:07.239+02,9297
3968,2024-04-22 15:52:07.243+02,17425
3969,2024-04-22 15:52:07.247+02,22886
